기준연도,기준분기,노선명,거리_필터,대분류,매출금액,가게수,점포당_평균매출
2020.0,3.0,진접선,2000,예술·스포츠,449912509.0,70,6427321.557142857
2020.0,3.0,하남선_1단계,500,예술·스포츠,30113574.0,11,2737597.6363636362
2020.0,3.0,하남선_1단계,2000,예술·스포츠,562509262.0,209,2691431.875598086
2020.0,3.0,하남선_2단계,500,예술·스포츠,133516260.0,8,16689532.5
2020.0,3.0,하남선_2단계,2000,예술·스포츠,88362202.0,23,3841834.8695652173
2020.0,4.0,경기도_대조군,Control,예술·스포츠,73129724123.0,11585,6312449.212170911
2020.0,4.0,김포골드라인,500,예술·스포츠,1205157821.0,257,4689330.042801556
2020.0,4.0,김포골드라인,2000,예술·스포츠,706431474.0,137,5156434.116788321
2020.0,4.0,안산선,500,예술·스포츠,1670994866.0,211,7919406.9478672985
2020.0,4.0,안산선,2000,예술·스포츠,2126527328.0,1543,1378177.1406351263
2020.0,4.0,진접선,500,예술·스포츠,62160727.0,5,12432145.4
2020.0,4.0,진접선,2000,예술·스포츠,496391390.0,70,7091305.571428572
2020.0,4.0,하남선_1단계,500,예술·스포츠,26108918.0,11,2373538.0
2020.0,4.0,하남선_1단계,2000,예술·스포츠,664647521.0,209,3180131.6794258375
2020.0,4.0,하남선_2단계,500,예술·스포츠,126344754.0,8,15793094.25
2020.0,4.0,하남선_2단계,2000,예술·스포츠,73073677.0,23,3177116.3913043477
2021.0,1.0,경기도_대조군,Control,예술·스포츠,73593827825.0,16177,4549287.743401125
2021.0,1.0,김포골드라인,500,예술·스포츠,1112745517.0,325,3423832.36
2021.0,1.0,김포골드라인,2000,예술·스포츠,696754729.0,212,3286578.9103773586
2021.0,1.0,안산선,500,예술·스포츠,1913963562.0,309,6194056.834951457
2021.0,1.0,안산선,2000,예술·스포츠,2057792318.0,1944,1058535.1430041152
2021.0,1.0,진접선,500,예술·스포츠,49086893.0,6,8181148.833333333
2021.0,1.0,진접선,2000,예술·스포츠,587666652.0,100,5876666.52
2021.0,1.0,하남선_1단계,500,예술·스포츠,24686473.0,14,1763319.5
2021.0,1.0,하남선_1단계,2000,예술·스포츠,627942482.0,273,2300155.6117216116
2021.0,1.0,하남선_2단계,500,예술·스포츠,142018411.0,8,17752301.375
2021.0,1.0,하남선_2단계,2000,예술·스포츠,58807536.0,25,2352301.44
2021.0,2.0,경기도_대조군,Control,예술·스포츠,105291979297.0,16177,6508745.706682327
2021.0,2.0,김포골드라인,500,예술·스포츠,2010187949.0,317,6341286.9053627765
2021.0,2.0,김포골드라인,2000,예술·스포츠,959407369.0,202,4749541.4306930695
2021.0,2.0,안산선,500,예술·스포츠,2846157485.0,309,9210865.64724919
2021.0,2.0,안산선,2000,예술·스포츠,2955949699.0,1938,1525257.842621259
2021.0,2.0,진접선,500,예술·스포츠,56968147.0,6,9494691.166666666
2021.0,2.0,진접선,2000,예술·스포츠,682695556.0,100,6826955.56
2021.0,2.0,하남선_1단계,500,예술·스포츠,29411786.0,14,2100841.8571428573
2021.0,2.0,하남선_1단계,2000,예술·스포츠,754662234.0,273,2764330.5274725277
2021.0,2.0,하남선_2단계,500,예술·스포츠,202965265.0,8,25370658.125
2021.0,2.0,하남선_2단계,2000,예술·스포츠,96462508.0,25,3858500.32
2021.0,3.0,경기도_대조군,Control,예술·스포츠,94453062219.0,16177,5838725.487976757
2021.0,3.0,김포골드라인,500,예술·스포츠,1676279558.0,325,5157783.255384616
2021.0,3.0,김포골드라인,2000,예술·스포츠,901100927.0,191,4717805.90052356
2021.0,3.0,안산선,500,예술·스포츠,2452155562.0,309,7935778.517799352
2021.0,3.0,안산선,2000,예술·스포츠,2647780136.0,1900,1393568.492631579
2021.0,3.0,진접선,500,예술·스포츠,59879741.0,6,9979956.833333334
2021.0,3.0,진접선,2000,예술·스포츠,640504270.0,99,6469740.101010101
2021.0,3.0,하남선_1단계,500,예술·스포츠,34925889.0,14,2494706.3571428573
2021.0,3.0,하남선_1단계,2000,예술·스포츠,893737311.0,273,3273763.043956044
2021.0,3.0,하남선_2단계,500,예술·스포츠,170450723.0,13,13111594.076923076
2021.0,3.0,하남선_2단계,2000,예술·스포츠,101129916.0,25,4045196.64
2021.0,4.0,경기도_대조군,Control,예술·스포츠,132547451243.0,16177,8193574.287136057
2021.0,4.0,김포골드라인,500,예술·스포츠,2146132668.0,317,6770134.599369085
2021.0,4.0,김포골드라인,2000,예술·스포츠,1285946947.0,203,6334714.024630542
2021.0,4.0,안산선,500,예술·스포츠,2721352692.0,309,8806966.6407767
2021.0,4.0,안산선,2000,예술·스포츠,3180724533.0,1859,1710986.8386229156
2021.0,4.0,진접선,500,예술·스포츠,83240001.0,5,16648000.2
2021.0,4.0,진접선,2000,예술·스포츠,646627198.0,106,6100256.584905661
2021.0,4.0,하남선_1단계,500,예술·스포츠,32452049.0,14,2318003.5
2021.0,4.0,하남선_1단계,2000,예술·스포츠,1066752060.0,273,3907516.7032967033
2021.0,4.0,하남선_2단계,500,예술·스포츠,227808909.0,13,17523762.230769232
2021.0,4.0,하남선_2단계,2000,예술·스포츠,117797154.0,25,4711886.16
2022.0,1.0,경기도_대조군,Control,예술·스포츠,105346595960.0,16966,6209277.140162678
2022.0,1.0,김포골드라인,500,예술·스포츠,1541982614.0,260,5930702.361538461
2022.0,1.0,김포골드라인,2000,예술·스포츠,917291786.0,185,4958333.978378379
2022.0,1.0,안산선,500,예술·스포츠,2289905065.0,321,7133660.638629284
2022.0,1.0,안산선,2000,예술·스포츠,2376244917.0,1825,1302052.0093150686
2022.0,1.0,진접선,500,예술·스포츠,100860980.0,6,16810163.333333332
2022.0,1.0,진접선,2000,예술·스포츠,529425780.0,95,5572902.947368421
2022.0,1.0,하남선_1단계,500,예술·스포츠,33005093.0,13,2538853.3076923075
2022.0,1.0,하남선_1단계,2000,예술·스포츠,990348867.0,317,3124128.9179810723
2022.0,1.0,하남선_2단계,500,예술·스포츠,138789128.0,14,9913509.142857144
2022.0,1.0,하남선_2단계,2000,예술·스포츠,88756717.0,25,3550268.68
2022.0,2.0,경기도_대조군,Control,예술·스포츠,155802453469.0,16966,9183216.63733349
2022.0,2.0,김포골드라인,500,예술·스포츠,1837656091.0,262,7013954.545801527
2022.0,2.0,김포골드라인,2000,예술·스포츠,1127358567.0,124,9091601.346774194
2022.0,2.0,김포골드라인,2000,예술·스포츠,281493063.0,61,4614640.377049181
2022.0,2.0,김포골드라인,500,예술·스포츠,51396355.0,27,1903568.7037037036
2022.0,2.0,안산선,500,예술·스포츠,3054587232.0,320,9545585.1
2022.0,2.0,안산선,2000,예술·스포츠,3083792626.0,1483,2079428.6082265677
2022.0,2.0,안산선,2000,예술·스포츠,467799846.0,348,1344252.4310344828
2022.0,2.0,진접선,500,예술·스포츠,100498880.0,6,16749813.333333334
2022.0,2.0,진접선,2000,예술·스포츠,805176011.0,75,10735680.146666666
2022.0,2.0,진접선,2000,예술·스포츠,18129015.0,20,906450.75
2022.0,2.0,하남선_1단계,500,예술·스포츠,37776488.0,13,2905883.6923076925
2022.0,2.0,하남선_1단계,2000,예술·스포츠,906475268.0,230,3941196.8173913043
2022.0,2.0,하남선_1단계,2000,예술·스포츠,410225730.0,87,4715238.275862069
2022.0,2.0,하남선_2단계,500,예술·스포츠,229568743.0,14,16397767.357142856
2022.0,2.0,하남선_2단계,2000,예술·스포츠,95416143.0,17,5612714.294117647
2022.0,2.0,하남선_2단계,2000,예술·스포츠,31230238.0,8,3903779.75
2022.0,3.0,경기도_대조군,Control,예술·스포츠,154671246774.0,16966,9116541.717199104
2022.0,3.0,김포골드라인,2000,예술·스포츠,1327485946.0,180,7374921.922222222
2022.0,3.0,김포골드라인,500,예술·스포츠,2022592556.0,294,6879566.517006802
2022.0,3.0,안산선,2000,예술·스포츠,3759015295.0,1803,2084867.05213533
2022.0,3.0,안산선,500,예술·스포츠,3158410608.0,321,9839285.383177571
2022.0,3.0,진접선,2000,예술·스포츠,835504555.0,95,8794784.789473685
2022.0,3.0,진접선,500,예술·스포츠,106849639.0,6,17808273.166666668
2022.0,3.0,하남선_1단계,2000,예술·스포츠,1267505903.0,317,3998441.334384858
2022.0,3.0,하남선_1단계,500,예술·스포츠,40596187.0,13,3122783.6153846155
2022.0,3.0,하남선_2단계,2000,예술·스포츠,129640247.0,25,5185609.88
2022.0,3.0,하남선_2단계,500,예술·스포츠,210436457.0,8,26304557.125
2022.0,4.0,경기도_대조군,Control,예술·스포츠,150421183172.0,16966,8866036.966403395
2022.0,4.0,김포골드라인,2000,예술·스포츠,1287300152.0,191,6739791.371727749
2022.0,4.0,김포골드라인,500,예술·스포츠,2213284229.0,304,7280540.2269736845
2022.0,4.0,안산선,2000,예술·스포츠,3649448555.0,1830,1994234.1830601094
2022.0,4.0,안산선,500,예술·스포츠,2960487822.0,321,9222703.495327102
2022.0,4.0,진접선,2000,예술·스포츠,819844139.0,95,8629938.305263158
2022.0,4.0,진접선,500,예술·스포츠,129606357.0,6,21601059.5
2022.0,4.0,하남선_1단계,2000,예술·스포츠,1215928574.0,317,3835736.826498423
2022.0,4.0,하남선_1단계,500,예술·스포츠,36795349.0,13,2830411.4615384615
2022.0,4.0,하남선_2단계,2000,예술·스포츠,104792340.0,25,4191693.6
2022.0,4.0,하남선_2단계,500,예술·스포츠,240326316.0,8,30040789.5
2023.0,1.0,경기도_대조군,Control,예술·스포츠,157629917251.0,16966,9290929.933455145
2023.0,1.0,김포골드라인,2000,예술·스포츠,1298806633.0,186,6982831.360215054
2023.0,1.0,김포골드라인,500,예술·스포츠,2317659856.0,304,7623881.105263158
2023.0,1.0,안산선,2000,예술·스포츠,3584040624.0,1831,1957422.5144729656
2023.0,1.0,안산선,500,예술·스포츠,3211198905.0,300,10703996.35
2023.0,1.0,진접선,2000,예술·스포츠,833761218.0,95,8776433.87368421
2023.0,1.0,진접선,500,예술·스포츠,138470938.0,6,23078489.666666668
2023.0,1.0,하남선_1단계,2000,예술·스포츠,1170379148.0,317,3692047.785488959
2023.0,1.0,하남선_1단계,500,예술·스포츠,36122201.0,13,2778630.846153846
2023.0,1.0,하남선_2단계,2000,예술·스포츠,115001186.0,25,4600047.44
2023.0,1.0,하남선_2단계,500,예술·스포츠,229375552.0,8,28671944.0
2023.0,2.0,경기도_대조군,Control,예술·스포츠,150170581269.0,16966,8851266.136331486
2023.0,2.0,김포골드라인,2000,예술·스포츠,1268422477.0,191,6640955.376963351
2023.0,2.0,김포골드라인,500,예술·스포츠,2046765424.0,304,6732781.0
2023.0,2.0,안산선,2000,예술·스포츠,3566979174.0,1784,1999427.788116592
2023.0,2.0,안산선,500,예술·스포츠,3078076400.0,297,10363893.602693602
2023.0,2.0,진접선,2000,예술·스포츠,777505161.0,95,8184264.852631579
2023.0,2.0,진접선,500,예술·스포츠,206470100.0,6,34411683.333333336
2023.0,2.0,하남선_1단계,2000,예술·스포츠,1083303861.0,317,3417362.337539432
2023.0,2.0,하남선_1단계,500,예술·스포츠,32102548.0,13,2469426.769230769
2023.0,2.0,하남선_2단계,2000,예술·스포츠,85295097.0,25,3411803.88
2023.0,2.0,하남선_2단계,500,예술·스포츠,218617276.0,8,27327159.5
2023.0,3.0,경기도_대조군,Control,예술·스포츠,150403611157.0,16966,8865001.24702346
2023.0,3.0,김포골드라인,2000,예술·스포츠,1246468274.0,187,6665605.743315508
2023.0,3.0,김포골드라인,500,예술·스포츠,2261821519.0,304,7440202.365131579
2023.0,3.0,안산선,2000,예술·스포츠,3677003714.0,1833,2006003.1172940535
2023.0,3.0,안산선,500,예술·스포츠,3148380831.0,300,10494602.77
2023.0,3.0,진접선,2000,예술·스포츠,1025488255.0,96,10682169.322916666
2023.0,3.0,진접선,500,예술·스포츠,127595100.0,6,21265850.0
2023.0,3.0,하남선_1단계,2000,예술·스포츠,1111105635.0,317,3505065.094637224
2023.0,3.0,하남선_1단계,500,예술·스포츠,31719751.0,13,2439980.846153846
2023.0,3.0,하남선_2단계,2000,예술·스포츠,87900447.0,25,3516017.88
2023.0,3.0,하남선_2단계,500,예술·스포츠,250443174.0,8,31305396.75
2017.0,1.0,경기도_대조군,Control,음식,1260745958401.0,84829,14862204.651722878
2017.0,1.0,김포골드라인,500,음식,16149995232.0,1001,16133861.37062937
2017.0,1.0,김포골드라인,2000,음식,14787998714.0,1829,8085291.806451613
2017.0,1.0,안산선,500,음식,28024402518.0,1217,23027446.604765818
2017.0,1.0,안산선,2000,음식,26302695580.0,12295,2139300.169174461
2017.0,1.0,진접선,500,음식,1434030454.0,134,10701719.80597015
2017.0,1.0,진접선,2000,음식,9356624686.0,1155,8100973.754112554
2017.0,1.0,하남선_1단계,500,음식,1039066577.0,83,12518874.421686746
2017.0,1.0,하남선_1단계,2000,음식,6608173303.0,1840,3591398.5342391306
2017.0,1.0,하남선_2단계,500,음식,2900797503.0,97,29905128.896907218
2017.0,1.0,하남선_2단계,2000,음식,2638784528.0,581,4541797.810671257
2017.0,2.0,경기도_대조군,Control,음식,1341348334710.0,84829,15812379.430501362
2017.0,2.0,김포골드라인,500,음식,17360547623.0,1034,16789697.894584138
2017.0,2.0,김포골드라인,2000,음식,15538968813.0,1827,8505182.711001642
2017.0,2.0,안산선,500,음식,27305848323.0,1217,22437015.87756779
2017.0,2.0,안산선,2000,음식,27904929382.0,12294,2269800.6655278997
2017.0,2.0,진접선,500,음식,1721091117.0,136,12655081.74264706
2017.0,2.0,진접선,2000,음식,10140947339.0,1155,8780040.986147186
2017.0,2.0,하남선_1단계,500,음식,1075624988.0,84,12805059.38095238
2017.0,2.0,하남선_1단계,2000,음식,7016934162.0,1898,3697014.83772392
2017.0,2.0,하남선_2단계,500,음식,3000936063.0,97,30937485.18556701
2017.0,2.0,하남선_2단계,2000,음식,2661252896.0,581,4580469.7005163515
2017.0,3.0,경기도_대조군,Control,음식,1394316676354.0,84829,16436792.563321505
2017.0,3.0,김포골드라인,500,음식,18598087970.0,1034,17986545.425531916
2017.0,3.0,김포골드라인,2000,음식,16309023702.0,1837,8878074.960261296
2017.0,3.0,안산선,500,음식,26799339875.0,1206,22221674.854892205
2017.0,3.0,안산선,2000,음식,28493430553.0,12323,2312215.414509454
2017.0,3.0,진접선,500,음식,1773898492.0,141,12580840.368794326
2017.0,3.0,진접선,2000,음식,10377515071.0,1174,8839450.656729132
2017.0,3.0,하남선_1단계,500,음식,1155080646.0,84,13750960.07142857
2017.0,3.0,하남선_1단계,2000,음식,7183353387.0,1898,3784696.1996838776
2017.0,3.0,하남선_2단계,500,음식,3146555718.0,91,34577535.36263736
2017.0,3.0,하남선_2단계,2000,음식,3152410124.0,632,4987990.702531646
2017.0,4.0,경기도_대조군,Control,음식,1402415905813.0,84829,16532269.69330064
2017.0,4.0,김포골드라인,500,음식,18068609166.0,1032,17508342.215116277
2017.0,4.0,김포골드라인,2000,음식,15898062771.0,1816,8754439.851872247
2017.0,4.0,안산선,500,음식,28672403898.0,1250,22937923.1184
2017.0,4.0,안산선,2000,음식,28695555150.0,12264,2339820.2177103716
2017.0,4.0,진접선,500,음식,1710306205.0,140,12216472.892857144
2017.0,4.0,진접선,2000,음식,10117967331.0,1185,8538369.055696202
2017.0,4.0,하남선_1단계,500,음식,1149886055.0,84,13689119.702380951
2017.0,4.0,하남선_1단계,2000,음식,7055496498.0,1924,3667097.971933472
2017.0,4.0,하남선_2단계,500,음식,3207136286.0,91,35243255.89010989
2017.0,4.0,하남선_2단계,2000,음식,3117247455.0,612,5093541.593137255
2018.0,1.0,경기도_대조군,Control,음식,1318939019258.0,86560,15237280.7215573
2018.0,1.0,김포골드라인,500,음식,16209378142.0,1167,13889784.183376178
2018.0,1.0,김포골드라인,2000,음식,15316432692.0,2004,7642930.4850299405
2018.0,1.0,안산선,500,음식,28796485161.0,1299,22168194.889145497
2018.0,1.0,안산선,2000,음식,27721396395.0,12338,2246830.6366509967
2018.0,1.0,진접선,500,음식,1781785404.0,147,12120989.142857144
2018.0,1.0,진접선,2000,음식,9361104311.0,1296,7223074.31404321
2018.0,1.0,하남선_1단계,500,음식,825697893.0,81,10193801.148148147
2018.0,1.0,하남선_1단계,2000,음식,6507902268.0,1938,3358050.705882353
2018.0,1.0,하남선_2단계,500,음식,2974449643.0,90,33049440.47777778
2018.0,1.0,하남선_2단계,2000,음식,2828834017.0,586,4827361.803754266
2018.0,2.0,경기도_대조군,Control,음식,1402993320023.0,86560,16208333.179563308
2018.0,2.0,김포골드라인,500,음식,17377846046.0,1221,14232470.144144144
2018.0,2.0,김포골드라인,2000,음식,16405379932.0,2004,8186317.331337325
2018.0,2.0,안산선,500,음식,29308522619.0,1299,22562373.07082371
2018.0,2.0,안산선,2000,음식,30285358243.0,12473,2428073.2977631683
2018.0,2.0,진접선,500,음식,1943371033.0,147,13220211.108843537
2018.0,2.0,진접선,2000,음식,10424444167.0,1296,8043552.597993827
2018.0,2.0,하남선_1단계,500,음식,845957900.0,81,10443924.691358024
2018.0,2.0,하남선_1단계,2000,음식,6916568915.0,1762,3925408.010783201
2018.0,2.0,하남선_2단계,500,음식,3094976654.0,90,34388629.48888889
2018.0,2.0,하남선_2단계,2000,음식,3179091968.0,564,5636687.886524823
2018.0,3.0,경기도_대조군,Control,음식,1417470194226.0,86560,16375579.877841959
2018.0,3.0,김포골드라인,500,음식,17366297653.0,1214,14305022.778418452
2018.0,3.0,김포골드라인,2000,음식,16522730735.0,2004,8244875.616267465
2018.0,3.0,안산선,500,음식,28687133494.0,1315,21815310.641825095
2018.0,3.0,안산선,2000,음식,30352177521.0,12456,2436751.5671965317
2018.0,3.0,진접선,500,음식,1959820041.0,147,13332109.122448979
2018.0,3.0,진접선,2000,음식,10699741048.0,1303,8211620.144282425
2018.0,3.0,하남선_1단계,500,음식,881934871.0,81,10888084.827160494
2018.0,3.0,하남선_1단계,2000,음식,7112464710.0,1773,4011542.4196277494
2018.0,3.0,하남선_2단계,500,음식,3230395027.0,90,35893278.07777778
2018.0,3.0,하남선_2단계,2000,음식,3293467218.0,574,5737747.766550522
2018.0,4.0,경기도_대조군,Control,음식,1458690112219.0,86560,16851780.40918438
2018.0,4.0,김포골드라인,500,음식,18003970960.0,1169,15401172.763045337
2018.0,4.0,김포골드라인,2000,음식,16158099727.0,1975,8181316.3174683545
2018.0,4.0,안산선,500,음식,29956339396.0,1315,22780486.23269962
2018.0,4.0,안산선,2000,음식,30900547279.0,12263,2519819.561200359
2018.0,4.0,진접선,500,음식,1923699756.0,147,13086392.897959184
2018.0,4.0,진접선,2000,음식,10600481934.0,1314,8067337.849315069
2018.0,4.0,하남선_1단계,500,음식,879482926.0,66,13325498.878787879
2018.0,4.0,하남선_1단계,2000,음식,7200279199.0,1786,4031511.309630459
2018.0,4.0,하남선_2단계,500,음식,3195533997.0,90,35505933.3
2018.0,4.0,하남선_2단계,2000,음식,3371549455.0,585,5763332.401709402
2019.0,1.0,경기도_대조군,Control,음식,1409671602503.0,89121,15817502.075863153
2019.0,1.0,김포골드라인,500,음식,19426150687.0,1314,14783980.735920852
2019.0,1.0,김포골드라인,2000,음식,16946610820.0,2186,7752337.978042086
2019.0,1.0,안산선,500,음식,28442612115.0,1344,21162657.823660713
2019.0,1.0,안산선,2000,음식,30566439967.0,12537,2438098.4260189836
2019.0,1.0,진접선,500,음식,2046766812.0,140,14619762.942857143
2019.0,1.0,진접선,2000,음식,9445514264.0,1238,7629656.109854604
2019.0,1.0,하남선_1단계,500,음식,706584910.0,52,13588171.346153846
2019.0,1.0,하남선_1단계,2000,음식,7545522657.0,1762,4282362.461407492
2019.0,1.0,하남선_2단계,500,음식,3185007667.0,76,41907995.618421055
2019.0,1.0,하남선_2단계,2000,음식,2593160355.0,600,4321933.925
2019.0,2.0,경기도_대조군,Control,음식,1464790647663.0,89121,16435976.342983136
2019.0,2.0,김포골드라인,500,음식,19824548587.0,1286,15415667.641524106
2019.0,2.0,김포골드라인,2000,음식,17280228810.0,2198,7861796.546860782
2019.0,2.0,안산선,500,음식,28182219199.0,1321,21334003.935654808
2019.0,2.0,안산선,2000,음식,31877563908.0,12720,2506097.791509434
2019.0,2.0,진접선,500,음식,2237834958.0,139,16099532.071942447
2019.0,2.0,진접선,2000,음식,9825795807.0,1234,7962557.38006483
2019.0,2.0,하남선_1단계,500,음식,758945818.0,51,14881290.549019609
2019.0,2.0,하남선_1단계,2000,음식,7680270937.0,1762,4358837.081157776
2019.0,2.0,하남선_2단계,500,음식,3131553684.0,76,41204653.7368421
2019.0,2.0,하남선_2단계,2000,음식,2595541074.0,583,4452043.008576329
2019.0,3.0,경기도_대조군,Control,음식,1429802290003.0,89121,16043382.480032764
2019.0,3.0,김포골드라인,500,음식,19209061818.0,1270,15125245.525984252
2019.0,3.0,김포골드라인,2000,음식,16720815956.0,2183,7659558.385707742
2019.0,3.0,안산선,500,음식,27140792927.0,1321,20545641.882664647
2019.0,3.0,안산선,2000,음식,30892175067.0,12361,2499164.717013187
2019.0,3.0,진접선,500,음식,2393422583.0,138,17343641.9057971
2019.0,3.0,진접선,2000,음식,9689758032.0,1234,7852316.071312804
2019.0,3.0,하남선_1단계,500,음식,742496241.0,51,14558749.823529411
2019.0,3.0,하남선_1단계,2000,음식,7326373972.0,1937,3782330.393391843
2019.0,3.0,하남선_2단계,500,음식,3084555219.0,76,40586252.881578945
2019.0,3.0,하남선_2단계,2000,음식,2600309685.0,583,4460222.444253859
2019.0,4.0,경기도_대조군,Control,음식,1497801642850.0,89121,16806382.814936996
2019.0,4.0,김포골드라인,500,음식,20064794224.0,1305,15375321.244444445
2019.0,4.0,김포골드라인,2000,음식,16404403721.0,2210,7422807.11357466
2019.0,4.0,안산선,500,음식,28811682366.0,1344,21437263.66517857
2019.0,4.0,안산선,2000,음식,32496662334.0,12269,2648680.604287228
2019.0,4.0,진접선,500,음식,2629635385.0,138,19055328.876811594
2019.0,4.0,진접선,2000,음식,9907279992.0,1234,8028589.944894652
2019.0,4.0,하남선_1단계,500,음식,757664381.0,51,14856164.333333334
2019.0,4.0,하남선_1단계,2000,음식,7598433768.0,1888,4024594.156779661
2019.0,4.0,하남선_2단계,500,음식,3084622727.0,76,40587141.14473684
2019.0,4.0,하남선_2단계,2000,음식,2561462560.0,575,4454717.495652174
2020.0,1.0,경기도_대조군,Control,음식,1203985094940.0,70596,17054579.50790413
2020.0,1.0,김포골드라인,500,음식,15436440634.0,1113,13869218.898472596
2020.0,1.0,김포골드라인,2000,음식,13774294003.0,1940,7100151.547938145
2020.0,1.0,안산선,500,음식,24149409035.0,1161,20800524.57795004
2020.0,1.0,안산선,2000,음식,29130347881.0,9761,2984361.016391763
2020.0,1.0,진접선,500,음식,1812382456.0,137,13229069.02189781
2020.0,1.0,진접선,2000,음식,9926779225.0,1076,9225631.25
2020.0,1.0,하남선_1단계,500,음식,628377165.0,55,11425039.363636363
2020.0,1.0,하남선_1단계,2000,음식,5831055225.0,1628,3581729.2536855037
2020.0,1.0,하남선_2단계,2000,음식,2902337892.0,417,6960042.90647482
2020.0,2.0,경기도_대조군,Control,음식,1240967042410.0,70596,17578432.80653295
2020.0,2.0,김포골드라인,500,음식,16531494200.0,1113,14853094.519317161
2020.0,2.0,김포골드라인,2000,음식,14938374625.0,1935,7720090.245478036
2020.0,2.0,안산선,500,음식,23623800590.0,1174,20122487.72572402
2020.0,2.0,안산선,2000,음식,28906433541.0,10013,2886890.39658444
2020.0,2.0,진접선,500,음식,2033132757.0,132,15402520.886363637
2020.0,2.0,진접선,2000,음식,11279119834.0,1093,10319414.303751145
2020.0,2.0,하남선_1단계,500,음식,648888847.0,55,11797979.036363637
2020.0,2.0,하남선_1단계,2000,음식,6103249667.0,1628,3748924.856879607
2020.0,2.0,하남선_2단계,2000,음식,3178363503.0,423,7513861.709219858
2020.0,3.0,경기도_대조군,Control,음식,1184309753628.0,70596,16775876.163352031
2020.0,3.0,김포골드라인,500,음식,15202422106.0,1107,13732991.96567299
2020.0,3.0,김포골드라인,2000,음식,13998568927.0,1946,7193509.212230216
2020.0,3.0,안산선,500,음식,21965031073.0,1174,18709566.50170358
2020.0,3.0,안산선,2000,음식,27956457638.0,10043,2783675.9571841084
2020.0,3.0,진접선,500,음식,1851095598.0,132,14023451.5
2020.0,3.0,진접선,2000,음식,10449931791.0,1076,9711832.519516729
2020.0,3.0,하남선_1단계,500,음식,537519200.0,55,9773076.363636363
2020.0,3.0,하남선_1단계,2000,음식,5497694072.0,1628,3376961.9606879605
2020.0,3.0,하남선_2단계,500,음식,3097882918.0,59,52506490.13559322
2020.0,3.0,하남선_2단계,2000,음식,2740654689.0,449,6103907.993318485
2020.0,4.0,경기도_대조군,Control,음식,1095262085326.0,70596,15514506.279760893
2020.0,4.0,김포골드라인,500,음식,13641173289.0,1104,12356135.225543479
2020.0,4.0,김포골드라인,2000,음식,12587009613.0,1946,6468144.71377184
2020.0,4.0,안산선,500,음식,20112383247.0,1205,16690774.478838174
2020.0,4.0,안산선,2000,음식,25401334687.0,10135,2506298.4397631967
2020.0,4.0,진접선,500,음식,1646881624.0,137,12021033.751824817
2020.0,4.0,진접선,2000,음식,8984242395.0,1073,8373012.483690587
2020.0,4.0,하남선_1단계,500,음식,508165900.0,55,9239380.0
2020.0,4.0,하남선_1단계,2000,음식,5213094837.0,1636,3186488.2866748166
2020.0,4.0,하남선_2단계,500,음식,2692352965.0,59,45633101.10169491
2020.0,4.0,하남선_2단계,2000,음식,2396925997.0,433,5535625.859122402
2021.0,1.0,경기도_대조군,Control,음식,960473479349.0,97583,9842631.189336257
2021.0,1.0,김포골드라인,500,음식,11892826735.0,1563,7608974.238643634
2021.0,1.0,김포골드라인,2000,음식,10435805705.0,2685,3886706.0353817507
2021.0,1.0,안산선,500,음식,17049837259.0,1655,10302016.470694864
2021.0,1.0,안산선,2000,음식,22742921864.0,13198,1723209.718442188
2021.0,1.0,진접선,500,음식,1593980608.0,182,8758135.20879121
2021.0,1.0,진접선,2000,음식,7767537674.0,1481,5244792.48750844
2021.0,1.0,하남선_1단계,500,음식,443486898.0,61,7270277.016393443
2021.0,1.0,하남선_1단계,2000,음식,4640144494.0,2072,2239451.9758687257
2021.0,1.0,하남선_2단계,500,음식,2496992574.0,80,31212407.175
2021.0,1.0,하남선_2단계,2000,음식,2113791501.0,580,3644468.105172414
2021.0,2.0,경기도_대조군,Control,음식,1097721180241.0,97583,11249102.612555465
2021.0,2.0,김포골드라인,500,음식,12989539121.0,1567,8289431.474792597
2021.0,2.0,김포골드라인,2000,음식,11609213544.0,2685,4323729.439106145
2021.0,2.0,안산선,500,음식,19350905758.0,1655,11692390.186102718
2021.0,2.0,안산선,2000,음식,25871621465.0,13157,1966376.944972258
2021.0,2.0,진접선,500,음식,2005319990.0,182,11018241.703296704
2021.0,2.0,진접선,2000,음식,8686004270.0,1457,5961567.789979409
2021.0,2.0,하남선_1단계,500,음식,486910953.0,61,7982146.770491803
2021.0,2.0,하남선_1단계,2000,음식,5045307936.0,2017,2501392.134853743
2021.0,2.0,하남선_2단계,500,음식,2684741587.0,80,33559269.8375
2021.0,2.0,하남선_2단계,2000,음식,2524892853.0,580,4353263.539655172
2021.0,3.0,경기도_대조군,Control,음식,990924818869.0,97583,10154686.972823136
2021.0,3.0,김포골드라인,500,음식,12484790829.0,1552,8044323.987757732
2021.0,3.0,김포골드라인,2000,음식,10631733865.0,2685,3959677.417132216
2021.0,3.0,안산선,500,음식,18763460706.0,1655,11337438.49305136
2021.0,3.0,안산선,2000,음식,23541858470.0,13068,1801489.0166819713
2021.0,3.0,진접선,500,음식,1928602235.0,182,10596715.576923076
2021.0,3.0,진접선,2000,음식,7723866501.0,1427,5412660.477224948
2021.0,3.0,하남선_1단계,500,음식,385175601.0,61,6314354.1147540985
2021.0,3.0,하남선_1단계,2000,음식,4770562741.0,2017,2365177.3629152207
